unit_id,project_id,floor,size_sqm,room_type,view,furnished,agent_id
U150173,15,8,26.6,studio,standard,True,AG03
U150174,15,1,23.6,studio,pool,True,AG05
U150175,15,8,24.2,studio,standard,False,AG01
U150176,15,5,25.8,studio,standard,False,AG01
U150177,15,7,22.1,studio,pool,True,AG05
U150178,15,5,34.3,1BR,standard,True,AG02
U150179,15,1,27.7,1BR,pool,False,AG06
U150180,15,5,26.6,studio,standard,False,AG03
U150181,15,4,25.2,studio,city,False,AG04
U150182,15,5,39.1,1BR Plus,pool,True,AG02
U150183,15,5,21.5,studio,city,True,AG04
U150184,15,3,37.8,1BR Plus,standard,True,AG01
U150185,15,1,35.0,1BR,standard,True,AG04
U150186,15,4,21.3,studio,standard,True,AG04
U150187,15,6,27.4,1BR,standard,True,AG04
U150188,15,5,21.0,studio,standard,False,AG05
U150189,15,2,25.8,studio,standard,True,AG01
U150190,15,7,22.1,studio,city,True,AG06
U150191,15,4,35.8,1BR Plus,standard,True,AG03
U150192,15,3,24.6,studio,standard,True,AG04
U150193,15,4,29.0,1BR,city,True,AG06
U150194,15,5,29.3,1BR,standard,False,AG06
U150195,15,5,35.5,1BR,standard,False,AG03
U150196,15,6,20.9,studio,standard,False,AG02
U150197,15,7,30.4,1BR,standard,True,AG04
U150198,15,5,29.5,1BR,standard,False,AG06
U150199,15,6,20.7,studio,pool,False,AG03
U150200,15,7,22.7,studio,standard,True,AG06
U150201,15,1,27.9,1BR,standard,True,AG05
U150202,15,2,31.9,1BR,standard,True,AG04
U150203,15,3,20.8,studio,city,False,AG01
U150204,15,4,33.3,1BR,standard,True,AG05
U150205,15,6,21.5,studio,standard,True,AG02
U150206,15,4,31.6,1BR,standard,True,AG05
U150207,15,6,23.0,studio,standard,True,AG02
U150208,15,4,41.5,1BR Plus,standard,True,AG05
U150209,15,1,29.1,1BR,standard,False,AG06
U150210,15,3,29.4,1BR,pool,False,AG05
U150211,15,6,31.3,1BR,city,True,AG02
U150212,15,3,23.5,studio,standard,False,AG01
U150213,15,7,21.2,studio,standard,True,AG04
U150214,15,2,34.5,1BR,standard,True,AG03
U150215,15,5,32.5,1BR,standard,True,AG04
U150216,15,1,20.7,studio,standard,True,AG01
U150217,15,1,21.5,studio,city,True,AG05
U150218,15,6,23.7,studio,standard,True,AG01
U150219,15,8,23.4,studio,standard,True,AG03
U150220,15,4,20.7,studio,standard,True,AG04
U150221,15,2,21.6,studio,standard,True,AG02
U150222,15,7,25.0,studio,standard,True,AG01
U150223,15,3,26.2,studio,pool,True,AG01
U150224,15,4,30.2,1BR,standard,False,AG04
U150225,15,7,31.2,1BR,pool,True,AG04
U150226,15,7,40.6,1BR Plus,standard,True,AG03
U150227,15,2,20.9,studio,city,True,AG01
U150228,15,1,21.1,studio,standard,False,AG01
U150229,15,7,22.3,studio,standard,True,AG04
U150230,15,4,22.5,studio,standard,True,AG04
U150231,15,2,20.7,studio,standard,True,AG02
U150232,15,2,34.5,1BR,standard,False,AG03
U150233,15,3,32.9,1BR,city,True,AG05
U150234,15,3,22.6,studio,city,True,AG05
U150235,15,4,24.5,studio,standard,True,AG02
U150236,15,1,32.3,1BR,city,False,AG06
U150237,15,6,21.1,studio,standard,True,AG04
U150238,15,2,26.4,studio,standard,False,AG05
U150239,15,5,21.2,studio,standard,True,AG02
U150240,15,4,36.1,1BR Plus,standard,True,AG04
U150241,15,7,20.8,studio,standard,True,AG03
U150242,15,5,23.3,studio,city,True,AG03
U150243,15,3,46.2,1BR Plus,standard,True,AG02
U150244,15,6,21.3,studio,standard,True,AG02
U150245,15,1,20.8,studio,standard,True,AG03
U150246,15,6,25.2,studio,city,True,AG01
U150247,15,3,21.3,studio,city,False,AG04
U150248,15,7,40.9,1BR Plus,standard,True,AG05
U150249,15,1,40.4,1BR Plus,standard,True,AG03
U150250,15,6,21.8,studio,standard,True,AG06
U150251,15,6,32.2,1BR,city,True,AG05
U150252,15,4,22.9,studio,standard,True,AG04
U150253,15,7,23.4,studio,standard,True,AG05
U150254,15,6,23.0,studio,standard,True,AG06
U150255,15,1,22.6,studio,city,True,AG01
U150256,15,5,41.0,1BR Plus,standard,True,AG03
U150257,15,4,23.0,studio,standard,True,AG03
U150258,15,8,28.4,1BR,city,True,AG05
U150259,15,1,26.3,studio,city,False,AG05
U150260,15,7,26.4,studio,standard,True,AG03
U150261,15,7,25.7,studio,standard,True,AG03
U150262,15,8,26.3,studio,standard,True,AG04
U150263,15,7,28.2,1BR,pool,True,AG04
U150264,15,1,33.8,1BR,standard,False,AG02
U150265,15,3,34.9,1BR,city,True,AG05
U150266,15,4,38.4,1BR Plus,pool,True,AG06
U150267,15,5,24.9,studio,standard,True,AG06
U150268,15,6,32.3,1BR,city,True,AG06
U150269,15,5,24.9,studio,standard,True,AG01
U150270,15,6,21.2,studio,standard,True,AG05
U150271,15,2,37.3,1BR Plus,standard,False,AG01
U150272,15,3,29.0,1BR,standard,False,AG04
U150273,15,8,27.4,1BR,standard,True,AG02
U150274,15,6,23.3,studio,city,False,AG03
U150275,15,4,30.4,1BR,standard,True,AG01
U150276,15,5,35.5,1BR,standard,False,AG03
U150277,15,4,23.5,studio,standard,True,AG02
U150278,15,8,35.1,1BR,pool,False,AG02
U150279,15,2,30.7,1BR,standard,True,AG01
U150280,15,4,21.0,studio,standard,True,AG03
U150281,15,2,24.4,studio,city,True,AG05
U150282,15,2,22.6,studio,city,True,AG02
U150283,15,7,21.5,studio,pool,False,AG06
U150284,15,7,22.7,studio,city,True,AG03
U150285,15,8,29.4,1BR,standard,True,AG01
U150286,15,1,23.2,studio,standard,True,AG05
U150287,15,5,29.2,1BR,standard,False,AG03
U150288,15,1,43.4,1BR Plus,standard,True,AG01
U150289,15,4,27.6,1BR,standard,True,AG02
U150290,15,6,21.6,studio,standard,True,AG02
U150291,15,6,26.8,studio,standard,True,AG02
U150292,15,6,22.7,studio,city,True,AG06
U150293,15,3,26.5,studio,city,True,AG01
U150294,15,7,36.5,1BR Plus,pool,False,AG04
U150295,15,2,45.3,1BR Plus,standard,True,AG02
U150296,15,4,29.2,1BR,standard,True,AG01
U150297,15,1,24.1,studio,pool,False,AG01
U150298,15,2,31.6,1BR,city,True,AG05
U150299,15,7,32.6,1BR,pool,True,AG03
U150300,15,5,20.9,studio,standard,True,AG06
U150301,15,6,47.1,1BR Plus,standard,True,AG06
U150302,15,1,21.2,studio,standard,True,AG01
U150303,15,8,23.1,studio,pool,True,AG05
U150304,15,1,29.6,1BR,standard,True,AG06
U150305,15,5,25.6,studio,standard,True,AG02
U150306,15,4,25.8,studio,city,True,AG01
U150307,15,8,25.8,studio,standard,True,AG03
U150308,15,2,22.1,studio,pool,False,AG06
U150309,15,4,21.3,studio,city,False,AG02
U150310,15,6,45.4,1BR Plus,pool,True,AG03
U150311,15,7,36.2,1BR Plus,standard,False,AG02
U150312,15,3,22.8,studio,standard,True,AG04
U150313,15,2,26.0,studio,city,True,AG01
U150314,15,4,25.6,studio,standard,True,AG05
U150315,15,1,27.5,1BR,city,True,AG01
U150316,15,2,23.4,studio,standard,True,AG03
U150317,15,2,33.8,1BR,city,True,AG06
U150318,15,4,23.2,studio,pool,True,AG01
U150319,15,3,29.4,1BR,standard,True,AG01
U150320,15,7,21.0,studio,city,True,AG04
U150321,15,1,27.3,1BR,standard,True,AG02
U150322,15,3,33.6,1BR,city,True,AG03
U150323,15,8,25.4,studio,standard,True,AG02
U150324,15,7,32.8,1BR,city,True,AG01
U150325,15,7,23.1,studio,standard,False,AG03
U150326,15,1,24.4,studio,standard,True,AG06
U150327,15,2,21.4,studio,city,True,AG01
U150328,15,2,23.3,studio,city,False,AG06
U150329,15,1,31.2,1BR,standard,True,AG04
U150330,15,1,22.3,studio,standard,True,AG06
U150331,15,1,31.6,1BR,standard,True,AG06
U150332,15,3,23.3,studio,standard,False,AG05
U150333,15,2,25.4,studio,pool,True,AG01
U150334,15,2,21.3,studio,standard,True,AG03
U150335,15,6,24.1,studio,pool,False,AG01
U150336,15,8,27.3,1BR,pool,False,AG01
U150337,15,6,25.3,studio,standard,True,AG01
U150338,15,5,42.7,1BR Plus,pool,True,AG05
U150339,15,7,33.7,1BR,standard,False,AG03
U150340,15,6,22.8,studio,standard,False,AG02
U150341,15,4,29.8,1BR,standard,True,AG03
U150342,15,8,35.9,1BR Plus,standard,True,AG04
U150343,15,8,24.8,studio,standard,False,AG03
U150344,15,3,20.8,studio,standard,True,AG02
U150345,15,6,29.5,1BR,standard,True,AG04
U150346,15,3,29.4,1BR,city,True,AG03
U150347,15,1,25.1,studio,pool,True,AG05
U150348,15,6,23.7,studio,standard,True,AG01
U150349,15,6,20.9,studio,standard,False,AG02
U150350,15,4,21.2,studio,standard,True,AG05
U150351,15,4,33.8,1BR,city,True,AG04
U150352,15,5,25.8,studio,city,False,AG06
U150353,15,5,26.2,studio,standard,False,AG03
U150354,15,5,30.2,1BR,standard,True,AG06
U150355,15,6,28.3,1BR,standard,True,AG02
U150356,15,3,23.2,studio,standard,True,AG03
U150357,15,4,24.9,studio,standard,True,AG06
U150358,15,2,24.8,studio,standard,False,AG03
U150359,15,6,29.4,1BR,standard,False,AG05
U150360,15,2,44.2,1BR Plus,standard,True,AG06
U150361,15,8,20.9,studio,standard,True,AG06
U150362,15,1,23.0,studio,pool,True,AG04
U150363,15,1,32.3,1BR,standard,True,AG04
U150364,15,6,22.2,studio,city,True,AG01
U150365,15,4,22.8,studio,pool,True,AG05
U150366,15,4,27.5,1BR,standard,True,AG01
U150367,15,6,28.8,1BR,city,True,AG04
U150368,15,8,24.7,studio,standard,True,AG01
U150369,15,7,28.8,1BR,standard,True,AG03
U150370,15,1,44.4,1BR Plus,standard,True,AG01
U150371,15,6,22.4,studio,standard,True,AG03
U150372,15,7,30.1,1BR,standard,False,AG06
U150373,15,6,23.2,studio,standard,True,AG05
U150374,15,8,26.6,studio,standard,True,AG03
U150375,15,1,21.9,studio,standard,True,AG02
U150376,15,8,27.5,1BR,city,True,AG05
U150377,15,4,29.3,1BR,city,False,AG02
U150378,15,5,21.7,studio,standard,True,AG01
U150379,15,8,32.4,1BR,standard,False,AG04
U150380,15,2,33.1,1BR,city,True,AG04
U150381,15,4,29.4,1BR,city,False,AG01
U150382,15,5,36.6,1BR Plus,pool,True,AG02
U150383,15,3,32.2,1BR,standard,True,AG06
U150384,15,5,34.5,1BR,pool,True,AG04
U150385,15,4,21.3,studio,city,False,AG06
U150386,15,8,32.0,1BR,standard,False,AG05
U150387,15,3,31.1,1BR,standard,True,AG04
U150388,15,4,29.7,1BR,standard,True,AG06
U150389,15,3,25.9,studio,city,True,AG05
U150390,15,7,22.0,studio,pool,True,AG03
U150391,15,7,21.9,studio,standard,True,AG01
U150392,15,2,20.7,studio,standard,True,AG05
U150393,15,2,21.2,studio,standard,True,AG01
U150394,15,7,32.2,1BR,standard,True,AG05
U150395,15,7,23.4,studio,city,True,AG06
U150396,15,5,42.5,1BR Plus,standard,True,AG04
U150397,15,3,22.8,studio,standard,True,AG02
U150398,15,5,35.4,1BR,standard,True,AG06
U150399,15,4,22.7,studio,standard,False,AG04
U150400,15,3,27.3,1BR,standard,True,AG03
U150401,15,8,30.0,1BR,standard,False,AG02
U150402,15,2,22.8,studio,pool,True,AG02
U150403,15,7,26.2,studio,city,True,AG03
U150404,15,3,32.6,1BR,standard,True,AG02
U150405,15,1,26.0,studio,city,True,AG06
U150406,15,1,27.4,1BR,city,False,AG06
U150407,15,1,21.4,studio,standard,False,AG06
U150408,15,6,22.1,studio,city,True,AG04
U150409,15,7,32.6,1BR,standard,True,AG02
U150410,15,3,25.7,studio,city,True,AG01
U150411,15,5,43.5,1BR Plus,standard,True,AG06
U150412,15,5,21.7,studio,standard,True,AG04
U150413,15,5,22.6,studio,standard,True,AG04
U150414,15,1,25.3,studio,standard,True,AG01
U150415,15,6,26.1,studio,standard,False,AG02
U150416,15,3,24.0,studio,standard,True,AG01
U150417,15,3,34.9,1BR,city,False,AG06
U150418,15,3,34.3,1BR,standard,True,AG03
U150419,15,5,21.6,studio,pool,False,AG01
U150420,15,8,34.2,1BR,standard,True,AG06
U150421,15,4,26.1,studio,pool,True,AG06
U150422,15,1,25.1,studio,standard,True,AG05
U150423,15,2,23.3,studio,standard,False,AG05
U150424,15,4,24.4,studio,standard,True,AG02
U150425,15,7,26.7,studio,standard,True,AG02
U150426,15,4,26.8,studio,city,True,AG03
U150427,15,6,35.4,1BR,standard,False,AG04
U150428,15,2,36.6,1BR Plus,standard,True,AG05
U150429,15,5,32.1,1BR,city,True,AG06
U150430,15,4,42.4,1BR Plus,standard,True,AG06
U150431,15,2,21.5,studio,city,False,AG06
U150432,15,6,43.5,1BR Plus,standard,True,AG04
U150433,15,7,44.7,1BR Plus,standard,True,AG03
U150434,15,5,23.9,studio,city,True,AG01
U150435,15,7,22.0,studio,standard,True,AG01
U150436,15,4,25.3,studio,standard,True,AG06
U150437,15,3,21.5,studio,standard,True,AG05
U150438,15,8,32.0,1BR,standard,True,AG02
U150439,15,5,25.4,studio,standard,False,AG01
U150440,15,1,32.9,1BR,standard,True,AG06
U150441,15,7,23.5,studio,standard,True,AG06
U150442,15,5,25.8,studio,pool,True,AG04
U150443,15,8,27.7,1BR,standard,True,AG01
U150444,15,8,25.5,studio,standard,True,AG06
U150445,15,3,25.2,studio,standard,True,AG01
U150446,15,7,45.6,1BR Plus,city,False,AG03
U150447,15,7,36.7,1BR Plus,standard,True,AG04
U150448,15,2,24.8,studio,standard,False,AG05
U150449,15,5,34.6,1BR,standard,True,AG03
U150450,15,5,40.4,1BR Plus,standard,True,AG02
U150451,15,5,25.3,studio,city,True,AG05
U150452,15,4,33.0,1BR,city,True,AG05
U150453,15,3,43.0,1BR Plus,standard,False,AG04
U150454,15,8,28.0,1BR,standard,True,AG06
U150455,15,2,24.7,studio,standard,True,AG02
U150456,15,2,40.7,1BR Plus,standard,True,AG06
U150457,15,2,22.2,studio,standard,True,AG06
U150458,15,3,32.8,1BR,standard,True,AG06
U150459,15,4,36.3,1BR Plus,standard,True,AG02
U150460,15,7,31.6,1BR,standard,True,AG06
U150461,15,6,26.2,studio,standard,True,AG01
U150462,15,8,32.0,1BR,standard,False,AG04
U150463,15,1,21.5,studio,standard,True,AG04
U150464,15,5,29.3,1BR,pool,False,AG02
U150465,15,7,22.3,studio,standard,True,AG02
U150466,15,5,28.0,1BR,city,True,AG03
U150467,15,4,44.7,1BR Plus,city,True,AG05
U150468,15,1,34.3,1BR,standard,True,AG03
U150469,15,5,23.2,studio,city,True,AG06
U150470,15,5,20.6,studio,standard,True,AG06
U150471,15,2,25.1,studio,standard,True,AG05
U150472,15,8,30.1,1BR,city,True,AG04
U150473,15,4,25.9,studio,standard,True,AG05
U150474,15,1,26.9,studio,standard,False,AG06
U150475,15,5,23.9,studio,city,True,AG02
U150476,15,1,21.6,studio,standard,True,AG06
U150477,15,2,23.4,studio,standard,True,AG03
U150478,15,4,21.8,studio,city,False,AG06
U150479,15,5,24.5,studio,city,True,AG02
U150480,15,5,21.7,studio,city,True,AG05
U150481,15,8,26.1,studio,pool,True,AG04
U150482,15,7,41.7,1BR Plus,standard,True,AG01
U150483,15,8,35.6,1BR Plus,city,False,AG05
U150484,15,5,30.6,1BR,standard,True,AG04
U150485,15,6,26.9,studio,standard,True,AG06
U150486,15,3,32.3,1BR,standard,True,AG03
U150487,15,4,21.9,studio,standard,True,AG06
U150488,15,6,21.1,studio,standard,True,AG02
U150489,15,4,28.5,1BR,standard,True,AG02
U150490,15,4,26.6,studio,standard,True,AG02
U150491,15,1,21.7,studio,standard,True,AG05
U150492,15,3,26.9,studio,standard,False,AG01
U150493,15,7,35.1,1BR,city,False,AG01
U150494,15,7,25.5,studio,city,True,AG02
U150495,15,5,32.1,1BR,standard,True,AG06
U150496,15,1,21.4,studio,standard,True,AG01
U150497,15,1,29.5,1BR,pool,True,AG04
U150498,15,3,32.7,1BR,standard,True,AG06
U150499,15,4,23.6,studio,standard,True,AG04
U150500,15,7,23.2,studio,standard,True,AG03
U150501,15,4,25.9,studio,standard,True,AG06
U150502,15,8,42.5,1BR Plus,standard,True,AG03
U150503,15,7,25.4,studio,standard,True,AG02
U150504,15,1,27.5,1BR,city,True,AG04
U150505,15,4,26.4,studio,city,False,AG04
U150506,15,5,25.8,studio,standard,True,AG03
U150507,15,7,24.4,studio,city,False,AG04
U150508,15,2,39.9,1BR Plus,city,True,AG02
U150509,15,2,23.0,studio,standard,False,AG02
U150510,15,4,26.2,studio,standard,True,AG02
U150511,15,4,23.2,studio,standard,True,AG05
U150512,15,3,21.2,studio,standard,True,AG01
U150513,15,4,22.4,studio,standard,True,AG05
U150514,15,3,20.9,studio,standard,False,AG04
U150515,15,3,28.0,1BR,standard,True,AG01
U150516,15,3,37.7,1BR Plus,city,True,AG01
U150517,15,2,32.9,1BR,city,True,AG01
U150518,15,2,25.6,studio,standard,True,AG04
U150519,15,3,22.8,studio,standard,True,AG01
U150520,15,6,24.0,studio,standard,True,AG05
U150521,15,2,22.0,studio,city,True,AG04
U150522,15,7,20.6,studio,standard,True,AG04
U150523,15,2,30.8,1BR,standard,True,AG02
U150524,15,3,26.8,studio,standard,True,AG01
U150525,15,6,31.5,1BR,standard,True,AG01
U150526,15,6,20.7,studio,standard,True,AG02
U150527,15,5,21.9,studio,standard,True,AG01
U150528,15,3,24.7,studio,standard,True,AG03
U150529,15,5,44.1,1BR Plus,standard,True,AG06
U150530,15,8,23.0,studio,standard,True,AG02
U150531,15,1,28.9,1BR,standard,True,AG02
U150532,15,8,22.1,studio,standard,True,AG04
U150533,15,5,24.3,studio,standard,True,AG01
U150534,15,2,25.9,studio,city,True,AG03
U150535,15,4,22.2,studio,standard,True,AG06
U150536,15,7,20.9,studio,standard,True,AG03
U150537,15,6,32.8,1BR,standard,False,AG02
U150538,15,4,35.3,1BR,standard,True,AG04
U150539,15,4,24.3,studio,city,False,AG03
U150540,15,7,33.2,1BR,standard,True,AG03
U150541,15,2,30.2,1BR,pool,True,AG01
U150542,15,2,25.9,studio,standard,True,AG06
U150543,15,8,28.1,1BR,standard,True,AG04
U150544,15,4,30.7,1BR,standard,True,AG05
U150545,15,3,27.0,1BR,pool,True,AG02
U150546,15,6,23.5,studio,standard,True,AG03
U150547,15,8,41.9,1BR Plus,city,True,AG02
U150548,15,1,41.0,1BR Plus,standard,True,AG04
U150549,15,1,22.2,studio,standard,True,AG06
U150550,15,6,36.3,1BR Plus,pool,True,AG01
U150551,15,2,24.7,studio,standard,True,AG01
U150552,15,8,31.2,1BR,standard,False,AG02
U150553,15,1,24.2,studio,city,False,AG01
U150554,15,5,25.6,studio,pool,True,AG03
U150555,15,8,26.6,studio,city,True,AG02
U150556,15,7,21.3,studio,standard,True,AG01
U150557,15,4,44.5,1BR Plus,city,False,AG02
U150558,15,7,20.6,studio,standard,False,AG03
U150559,15,2,23.6,studio,standard,False,AG04
U150560,15,3,28.9,1BR,standard,False,AG01
U150561,15,8,24.6,studio,city,True,AG05
U150562,15,2,29.7,1BR,city,True,AG02
U150563,15,4,27.8,1BR,standard,True,AG06
U150564,15,3,29.8,1BR,standard,True,AG06
U150565,15,4,26.1,studio,standard,False,AG04
U150566,15,3,24.8,studio,standard,True,AG02
U150567,15,4,21.5,studio,standard,True,AG04
U150568,15,8,22.4,studio,pool,True,AG05
U150569,15,3,21.5,studio,standard,True,AG04
U150570,15,5,31.8,1BR,standard,True,AG05
U150571,15,1,32.6,1BR,standard,True,AG01
U150572,15,8,23.8,studio,standard,True,AG02
U150573,15,1,22.7,studio,pool,True,AG04
U150574,15,4,21.0,studio,standard,True,AG01
U150575,15,8,20.7,studio,standard,True,AG01
U150576,15,3,23.8,studio,standard,True,AG05
U150577,15,7,25.9,studio,city,True,AG05
U150578,15,8,33.2,1BR,standard,True,AG04
U160000,16,3,25.6,studio,city,True,AG02
U160001,16,1,46.5,1BR Plus,standard,True,AG01
U160002,16,3,35.0,1BR,standard,True,AG01
U160003,16,1,24.2,studio,standard,True,AG05
U160004,16,5,25.7,studio,standard,True,AG01
U160005,16,1,23.0,studio,standard,True,AG05
U160006,16,2,46.1,1BR Plus,city,False,AG02
U160007,16,2,23.3,studio,standard,True,AG02
U160008,16,7,21.1,studio,standard,True,AG05
U160009,16,2,32.8,1BR,standard,False,AG03
U160010,16,1,22.7,studio,standard,False,AG05
U160011,16,1,22.1,studio,pool,True,AG05
U160012,16,3,33.4,1BR,city,True,AG06
U160013,16,5,21.7,studio,pool,True,AG03
U160014,16,7,25.5,studio,pool,False,AG03
U160015,16,6,22.5,studio,standard,True,AG01
U160016,16,6,23.1,studio,pool,True,AG02
U160017,16,2,20.7,studio,standard,True,AG05
U160018,16,5,27.1,1BR,city,True,AG03
U160019,16,2,21.2,studio,standard,True,AG05
U160020,16,2,21.3,studio,standard,True,AG03
U160021,16,3,21.2,studio,standard,True,AG02
U160022,16,8,24.8,studio,standard,False,AG02
U160023,16,2,22.8,studio,standard,True,AG02
U160024,16,2,27.1,1BR,standard,True,AG05
U160025,16,2,23.5,studio,pool,True,AG04
U160026,16,8,23.8,studio,standard,True,AG01
U160027,16,5,28.2,1BR,standard,True,AG03
U160028,16,4,26.3,studio,city,True,AG01
U160029,16,7,29.8,1BR,standard,True,AG02
U160030,16,6,25.8,studio,standard,True,AG04
U160031,16,1,41.3,1BR Plus,city,False,AG01
U160032,16,6,30.5,1BR,pool,True,AG06
U160033,16,1,31.1,1BR,standard,True,AG04
U160034,16,8,21.0,studio,standard,True,AG02
U160035,16,2,31.5,1BR,pool,True,AG06
U160036,16,5,46.9,1BR Plus,city,True,AG01
U160037,16,7,25.8,studio,city,True,AG01
U160038,16,4,21.1,studio,pool,True,AG02
U160039,16,4,34.3,1BR,standard,True,AG01
U160040,16,4,21.5,studio,standard,True,AG05
U160041,16,4,33.1,1BR,city,True,AG01
U160042,16,1,32.1,1BR,city,True,AG01
U160043,16,5,25.4,studio,pool,False,AG02
U160044,16,1,29.1,1BR,standard,True,AG05
U160045,16,8,25.2,studio,standard,False,AG06
U160046,16,4,26.6,studio,standard,True,AG02
U160047,16,4,24.8,studio,standard,True,AG03
U160048,16,2,24.5,studio,standard,True,AG05
U160049,16,1,25.1,studio,standard,True,AG05
U160050,16,8,20.9,studio,standard,True,AG05
U160051,16,3,29.7,1BR,standard,False,AG06
U160052,16,1,23.1,studio,city,True,AG01
U160053,16,5,23.6,studio,city,False,AG03
U160054,16,7,25.6,studio,standard,False,AG01
U160055,16,8,23.6,studio,city,True,AG02
U160056,16,5,30.6,1BR,pool,True,AG05
U160057,16,3,27.0,studio,standard,True,AG05
U160058,16,7,26.4,studio,pool,True,AG02
U160059,16,8,23.8,studio,standard,True,AG01
U160060,16,6,30.5,1BR,city,True,AG04
U160061,16,1,33.0,1BR,city,True,AG04
U160062,16,8,33.4,1BR,standard,True,AG05
U160063,16,6,26.4,studio,standard,True,AG06
U160064,16,7,32.3,1BR,standard,True,AG03
U160065,16,7,23.8,studio,pool,False,AG05
U160066,16,5,27.9,1BR,standard,True,AG04
U160067,16,4,31.3,1BR,pool,False,AG05
U160068,16,6,23.7,studio,standard,False,AG04
U160069,16,2,21.9,studio,standard,False,AG04
U160070,16,3,23.5,studio,standard,True,AG05
U160071,16,2,25.8,studio,standard,False,AG01
U160072,16,7,23.6,studio,standard,False,AG05
U160073,16,5,21.7,studio,standard,True,AG06
U160074,16,4,25.1,studio,standard,True,AG01
U160075,16,8,22.0,studio,standard,True,AG03
U160076,16,2,28.0,1BR,standard,True,AG05
U160077,16,3,30.0,1BR,city,False,AG03
U160078,16,6,24.8,studio,city,True,AG05
U160079,16,6,24.5,studio,city,True,AG03
U160080,16,2,44.6,1BR Plus,standard,True,AG03
U160081,16,8,23.7,studio,standard,True,AG03
U160082,16,7,26.0,studio,standard,True,AG01
U160083,16,4,24.2,studio,city,True,AG01
U160084,16,5,26.8,studio,standard,True,AG04
U160085,16,6,25.5,studio,city,True,AG02
U160086,16,7,25.9,studio,standard,True,AG02
U160087,16,8,21.5,studio,standard,True,AG01
U160088,16,8,24.2,studio,standard,True,AG02
U160089,16,3,34.6,1BR,pool,True,AG01
U160090,16,6,25.6,studio,pool,True,AG04
U160091,16,2,23.1,studio,city,False,AG05
U160092,16,7,21.1,studio,standard,True,AG02
U160093,16,6,30.2,1BR,city,True,AG01
U160094,16,4,29.7,1BR,standard,True,AG01
U160095,16,5,26.3,studio,standard,True,AG05
U160096,16,2,24.8,studio,standard,True,AG06
U160097,16,1,26.1,studio,city,True,AG05
U160098,16,2,25.4,studio,standard,True,AG06
U160099,16,1,27.0,studio,standard,True,AG03
U160100,16,7,44.7,1BR Plus,city,True,AG01
U160101,16,2,33.7,1BR,city,True,AG01
U160102,16,3,20.8,studio,standard,True,AG02
U160103,16,4,23.0,studio,standard,True,AG04
U160104,16,7,24.0,studio,standard,True,AG01
U160105,16,2,34.8,1BR,city,False,AG05
U160106,16,6,24.3,studio,pool,True,AG02
U160107,16,5,22.6,studio,city,True,AG05
U160108,16,3,23.2,studio,standard,False,AG05
U160109,16,6,26.7,studio,pool,False,AG04
U160110,16,6,22.5,studio,pool,True,AG04
U160111,16,3,22.5,studio,standard,False,AG04
U160112,16,1,22.2,studio,standard,True,AG05
U160113,16,3,46.7,1BR Plus,pool,True,AG03
U160114,16,3,31.7,1BR,standard,True,AG01
U160115,16,5,25.5,studio,standard,True,AG05
U160116,16,5,24.6,studio,city,True,AG02
U160117,16,2,24.3,studio,standard,True,AG04
U160118,16,4,25.4,studio,standard,True,AG01
U160119,16,3,22.8,studio,standard,True,AG04
U160120,16,4,20.8,studio,standard,True,AG06
U160121,16,6,23.1,studio,standard,True,AG04
U160122,16,5,26.1,studio,pool,True,AG06
U160123,16,1,29.3,1BR,standard,True,AG01
U160124,16,4,24.4,studio,standard,True,AG02
U160125,16,2,24.2,studio,standard,True,AG05
U160126,16,5,25.7,studio,standard,True,AG03
U160127,16,2,33.4,1BR,standard,True,AG02
U160128,16,4,27.7,1BR,standard,True,AG04
U160129,16,3,21.1,studio,city,True,AG03
U160130,16,5,21.3,studio,city,False,AG06
U160131,16,6,30.3,1BR,standard,True,AG04
U160132,16,6,30.4,1BR,standard,False,AG06
U160133,16,7,22.7,studio,standard,True,AG04
U160134,16,7,21.7,studio,standard,True,AG03
U160135,16,4,22.0,studio,pool,True,AG03
U160136,16,4,22.2,studio,standard,True,AG03
U160137,16,1,23.5,studio,standard,True,AG02
U160138,16,1,31.8,1BR,pool,True,AG06
U160139,16,1,32.2,1BR,standard,True,AG02
U160140,16,5,21.3,studio,standard,True,AG03
U160141,16,8,23.0,studio,standard,True,AG06
U160142,16,8,22.6,studio,city,False,AG03
U160143,16,4,23.2,studio,standard,True,AG01
U160144,16,3,40.2,1BR Plus,standard,True,AG05
U160145,16,8,23.7,studio,standard,True,AG03
U160146,16,3,26.2,studio,city,False,AG02
U160147,16,1,25.9,studio,pool,True,AG01
U160148,16,6,22.8,studio,standard,True,AG02
U160149,16,5,44.3,1BR Plus,standard,True,AG03
U160150,16,4,36.4,1BR Plus,standard,True,AG04
U160151,16,2,26.5,studio,standard,False,AG04
U160152,16,2,26.4,studio,standard,False,AG04
U160153,16,1,25.6,studio,standard,False,AG06
U160154,16,8,26.5,studio,standard,True,AG02
U160155,16,7,35.0,1BR,pool,True,AG02
U160156,16,1,40.0,1BR Plus,standard,True,AG01
U160157,16,3,22.2,studio,city,True,AG06
U160158,16,5,39.3,1BR Plus,standard,True,AG06
U160159,16,8,24.6,studio,standard,False,AG05
U160160,16,1,30.3,1BR,standard,True,AG04
U160161,16,1,37.3,1BR Plus,standard,False,AG04
U160162,16,4,30.5,1BR,city,True,AG01
U160163,16,4,25.0,studio,standard,False,AG02
