week,date,project_id,season,n_searchers,n_listings_open,n_units_leased,occupancy,median_asking_rent
116,2025-03-25,3,off,25,88,1682,0.9502824858757062,11405.0
116,2025-03-25,4,off,16,110,973,0.8984302862419206,11010.0
116,2025-03-25,5,off,24,88,928,0.9133858267716536,10580.0
116,2025-03-25,6,off,26,76,1202,0.9405320813771518,10300.0
116,2025-03-25,7,off,28,894,529,0.3717498243148278,10795.0
116,2025-03-25,9,off,7,55,459,0.8929961089494164,9350.0
116,2025-03-25,10,off,10,128,472,0.7866666666666666,7560.0
116,2025-03-25,11,off,4,199,46,0.1877551020408163,9230.0
116,2025-03-25,12,off,15,705,269,0.2761806981519507,10180.0
116,2025-03-25,13,off,4,35,202,0.8523206751054853,9580.0
116,2025-03-25,14,off,13,67,521,0.8860544217687075,10120.0
116,2025-03-25,15,off,5,89,490,0.846286701208981,8910.0
117,2025-04-01,0,off,10,76,513,0.8709677419354839,9720.0
117,2025-04-01,1,off,13,87,986,0.918918918918919,10320.0
117,2025-04-01,2,off,11,94,979,0.912395153774464,10285.0
117,2025-04-01,3,off,24,100,1670,0.943502824858757,11395.0
117,2025-04-01,4,off,22,117,966,0.8919667590027701,10870.0
117,2025-04-01,5,off,19,94,922,0.90748031496063,10385.0
117,2025-04-01,6,off,19,81,1197,0.9366197183098592,10320.0
117,2025-04-01,7,off,25,871,552,0.3879128601546029,10840.0
117,2025-04-01,9,off,10,51,463,0.9007782101167316,9790.0
117,2025-04-01,10,off,18,130,470,0.7833333333333333,7495.0
117,2025-04-01,11,off,7,193,52,0.2122448979591836,9240.0
117,2025-04-01,12,off,10,695,279,0.2864476386036961,10270.0
117,2025-04-01,13,off,2,37,200,0.8438818565400844,9580.0
117,2025-04-01,14,off,9,68,520,0.8843537414965986,10100.0
117,2025-04-01,15,off,9,87,492,0.8497409326424871,8910.0
118,2025-04-08,0,off,12,81,508,0.8624787775891342,9760.0
118,2025-04-08,1,off,16,111,962,0.896551724137931,10390.0
118,2025-04-08,2,off,19,109,964,0.8984156570363467,10560.0
118,2025-04-08,3,off,23,142,1628,0.919774011299435,11615.0
118,2025-04-08,4,off,22,129,954,0.8808864265927978,10980.0
118,2025-04-08,5,off,23,106,910,0.8956692913385826,10510.0
118,2025-04-08,6,off,27,107,1171,0.9162754303599374,11150.0
118,2025-04-08,7,off,39,834,589,0.4139142656359803,10220.0
118,2025-04-08,9,off,5,65,449,0.8735408560311284,9640.0
118,2025-04-08,10,off,14,142,458,0.7633333333333333,7655.0
118,2025-04-08,11,off,1,192,53,0.2163265306122449,8695.0
118,2025-04-08,12,off,17,679,295,0.3028747433264887,9660.0
118,2025-04-08,13,off,4,45,192,0.810126582278481,9130.0
118,2025-04-08,14,off,3,81,507,0.8622448979591837,9920.0
118,2025-04-08,15,off,3,95,484,0.8359240069084629,8820.0
119,2025-04-15,0,off,5,97,492,0.8353140916808149,9550.0
119,2025-04-15,1,off,19,130,943,0.8788443616029823,10245.0
119,2025-04-15,2,off,20,126,947,0.8825722273998136,10720.0
119,2025-04-15,3,off,34,147,1623,0.9169491525423727,11410.0
119,2025-04-15,4,off,16,148,935,0.863342566943675,11120.0
119,2025-04-15,5,off,16,117,899,0.8848425196850394,10790.0
119,2025-04-15,6,off,31,114,1164,0.9107981220657276,11240.0
119,2025-04-15,7,off,39,798,625,0.4392129304286718,10280.0
119,2025-04-15,9,off,3,79,435,0.8463035019455253,9330.0
119,2025-04-15,10,off,9,163,437,0.7283333333333334,7610.0
119,2025-04-15,11,off,3,191,54,0.2204081632653061,8690.0
119,2025-04-15,12,off,9,673,301,0.3090349075975359,9670.0
119,2025-04-15,13,off,3,52,185,0.7805907172995781,9355.0
119,2025-04-15,14,off,8,100,488,0.8299319727891157,9930.0
119,2025-04-15,15,off,10,104,475,0.8203799654576857,8935.0
120,2025-04-22,0,off,8,103,486,0.8251273344651953,9490.0
120,2025-04-22,1,off,18,145,928,0.8648648648648649,10310.0
120,2025-04-22,2,off,18,142,931,0.8676607642124884,10420.0
120,2025-04-22,3,off,28,159,1611,0.9101694915254236,11370.0
120,2025-04-22,4,off,16,169,914,0.8439519852262235,11050.0
120,2025-04-22,5,off,15,125,891,0.8769685039370079,10540.0
120,2025-04-22,6,off,20,123,1155,0.903755868544601,11350.0
120,2025-04-22,7,off,27,771,652,0.4581869290231904,10420.0
120,2025-04-22,9,off,5,90,424,0.8249027237354085,9720.0
120,2025-04-22,10,off,14,177,423,0.705,7610.0
120,2025-04-22,11,off,1,190,55,0.2244897959183673,8695.0
120,2025-04-22,12,off,13,661,313,0.3213552361396304,9730.0
120,2025-04-22,13,off,5,57,180,0.759493670886076,9460.0
120,2025-04-22,14,off,9,117,471,0.8010204081632653,10210.0
120,2025-04-22,15,off,6,110,469,0.8100172711571675,9070.0
121,2025-04-29,0,off,11,103,486,0.8251273344651953,9380.0
121,2025-04-29,1,off,21,159,914,0.8518173345759553,10140.0
121,2025-04-29,2,off,10,152,921,0.8583410997204101,10275.0
121,2025-04-29,3,off,30,169,1601,0.9045197740112996,11160.0
121,2025-04-29,4,off,18,176,907,0.8374884579870729,10860.0
121,2025-04-29,5,off,20,133,883,0.8690944881889764,10480.0
121,2025-04-29,6,off,24,130,1148,0.8982785602503912,11190.0
121,2025-04-29,7,off,23,750,673,0.4729444834855938,10485.0
121,2025-04-29,9,off,10,101,413,0.8035019455252919,9470.0
121,2025-04-29,10,off,17,185,415,0.6916666666666667,7600.0
121,2025-04-29,11,off,3,188,57,0.2326530612244897,8715.0
121,2025-04-29,12,off,14,649,325,0.3336755646817248,9820.0
121,2025-04-29,13,off,4,59,178,0.7510548523206751,9170.0
121,2025-04-29,14,off,11,127,461,0.7840136054421769,10330.0
121,2025-04-29,15,off,7,118,461,0.7962003454231433,9070.0
122,2025-05-06,0,peak,88,76,513,0.8709677419354839,9720.0
122,2025-05-06,1,peak,141,96,977,0.9105312208760484,10555.0
122,2025-05-06,2,peak,124,103,970,0.9040074557315936,10730.0
122,2025-05-06,3,peak,214,74,1696,0.9581920903954804,11440.0
122,2025-05-06,4,peak,123,128,955,0.8818097876269622,10950.0
122,2025-05-06,5,peak,124,93,923,0.908464566929134,10860.0
122,2025-05-06,6,peak,197,71,1207,0.9444444444444444,11250.0
122,2025-05-06,7,peak,230,538,885,0.6219255094869993,10310.0
122,2025-05-06,9,peak,60,79,435,0.8463035019455253,9550.0
122,2025-05-06,10,peak,111,176,424,0.7066666666666667,7585.0
122,2025-05-06,11,peak,21,180,65,0.2653061224489796,8760.0
122,2025-05-06,12,peak,103,550,424,0.4353182751540041,9965.0
122,2025-05-06,13,peak,36,55,182,0.7679324894514767,9130.0
122,2025-05-06,14,peak,67,111,477,0.8112244897959183,10720.0
122,2025-05-06,15,peak,36,114,465,0.8031088082901554,9570.0
123,2025-05-13,0,peak,65,66,523,0.8879456706281834,10355.0
123,2025-05-13,1,peak,119,64,1009,0.940354147250699,10845.0
123,2025-05-13,2,peak,124,68,1005,0.9366262814538676,10900.0
123,2025-05-13,3,peak,195,39,1731,0.9779661016949152,11670.0
123,2025-05-13,4,peak,139,73,1010,0.9325946445060018,11040.0
123,2025-05-13,5,peak,151,69,947,0.9320866141732284,11170.0
123,2025-05-13,6,peak,181,34,1244,0.97339593114241,11315.0
123,2025-05-13,7,peak,206,359,1064,0.7477160927617709,10620.0
123,2025-05-13,9,peak,60,68,446,0.867704280155642,9790.0
123,2025-05-13,10,peak,91,163,437,0.7283333333333334,7620.0
123,2025-05-13,11,peak,28,157,88,0.3591836734693877,8690.0
123,2025-05-13,12,peak,98,466,508,0.5215605749486653,10000.0
123,2025-05-13,13,peak,28,59,178,0.7510548523206751,9790.0
123,2025-05-13,14,peak,87,81,507,0.8622448979591837,10730.0
123,2025-05-13,15,peak,37,108,471,0.8134715025906736,9950.0
124,2025-05-20,0,peak,63,60,529,0.8981324278438031,10525.0
124,2025-05-20,1,peak,119,47,1026,0.956197576887232,11150.0
124,2025-05-20,2,peak,146,44,1029,0.9589934762348556,11190.0
124,2025-05-20,3,peak,205,22,1748,0.9875706214689266,12810.0
124,2025-05-20,4,peak,144,37,1046,0.9658356417359188,10800.0
124,2025-05-20,5,peak,165,43,973,0.9576771653543308,11150.0
124,2025-05-20,6,peak,171,19,1259,0.985133020344288,11370.0
124,2025-05-20,7,peak,232,187,1236,0.8685874912157414,10430.0
124,2025-05-20,9,peak,57,58,456,0.8871595330739299,9890.0
124,2025-05-20,10,peak,94,161,439,0.7316666666666667,7900.0
124,2025-05-20,11,peak,26,141,104,0.4244897959183673,8790.0
124,2025-05-20,12,peak,108,372,602,0.6180698151950719,10000.0
124,2025-05-20,13,peak,33,55,182,0.7679324894514767,10020.0
124,2025-05-20,14,peak,79,65,523,0.8894557823129252,10560.0
124,2025-05-20,15,peak,49,97,482,0.8324697754749568,9960.0
125,2025-05-27,0,peak,66,53,536,0.9100169779286928,10700.0
125,2025-05-27,1,peak,114,37,1036,0.9655172413793104,11200.0
125,2025-05-27,2,peak,120,43,1030,0.9599254426840632,11640.0
125,2025-05-27,3,peak,206,19,1751,0.989265536723164,12660.0
125,2025-05-27,4,peak,158,27,1056,0.9750692520775625,10800.0
125,2025-05-27,5,peak,142,34,982,0.966535433070866,11170.0
125,2025-05-27,6,peak,191,16,1262,0.9874804381846636,12110.0
125,2025-05-27,7,peak,218,78,1345,0.9451862262825016,9995.0
125,2025-05-27,9,peak,56,45,469,0.9124513618677044,10290.0
125,2025-05-27,10,peak,92,152,448,0.7466666666666667,8000.0
125,2025-05-27,11,peak,23,124,121,0.4938775510204081,8760.0
125,2025-05-27,12,peak,107,284,690,0.7084188911704312,10045.0
125,2025-05-27,13,peak,39,48,189,0.7974683544303798,10405.0
125,2025-05-27,14,peak,89,50,538,0.9149659863945578,10640.0
125,2025-05-27,15,peak,41,88,491,0.8480138169257341,10110.0
126,2025-06-03,0,peak,67,42,547,0.928692699490662,10880.0
126,2025-06-03,1,peak,141,24,1049,0.977632805219012,12200.0
126,2025-06-03,2,peak,135,29,1044,0.972972972972973,11270.0
126,2025-06-03,3,peak,232,10,1760,0.9943502824858758,12885.0
126,2025-06-03,4,peak,116,24,1059,0.9778393351800554,11115.0
126,2025-06-03,5,peak,138,28,988,0.9724409448818898,11455.0
126,2025-06-03,6,peak,174,9,1269,0.9929577464788732,12170.0
126,2025-06-03,7,peak,209,33,1390,0.9768095572733662,10570.0
126,2025-06-03,9,peak,51,44,470,0.914396887159533,10430.0
126,2025-06-03,10,peak,103,139,461,0.7683333333333333,8110.0
126,2025-06-03,11,peak,25,110,135,0.5510204081632653,8760.0
126,2025-06-03,12,peak,106,197,777,0.797741273100616,10070.0
126,2025-06-03,13,peak,29,45,192,0.810126582278481,10580.0
126,2025-06-03,14,peak,95,38,550,0.935374149659864,10725.0
126,2025-06-03,15,peak,51,82,497,0.8583765112262521,10340.0
127,2025-06-10,0,peak,69,35,554,0.9405772495755518,10960.0
127,2025-06-10,1,peak,125,24,1049,0.977632805219012,11490.0
127,2025-06-10,2,peak,132,24,1049,0.977632805219012,11280.0
127,2025-06-10,3,peak,218,8,1762,0.9954802259887006,13500.0
127,2025-06-10,4,peak,131,13,1070,0.9879963065558632,11170.0
127,2025-06-10,5,peak,156,25,991,0.9753937007874016,11780.0
127,2025-06-10,6,peak,208,6,1272,0.9953051643192488,12930.0
127,2025-06-10,7,peak,204,18,1405,0.9873506676036542,10245.0
127,2025-06-10,9,peak,61,42,472,0.9182879377431906,10695.0
127,2025-06-10,10,peak,102,128,472,0.7866666666666666,8190.0
127,2025-06-10,11,peak,22,97,148,0.6040816326530613,8790.0
127,2025-06-10,12,peak,97,141,833,0.8552361396303901,9930.0
127,2025-06-10,13,peak,22,50,187,0.7890295358649789,10325.0
127,2025-06-10,14,peak,79,29,559,0.9506802721088436,10560.0
127,2025-06-10,15,peak,42,79,500,0.8635578583765112,10510.0
128,2025-06-17,0,peak,85,32,557,0.9456706281833616,10880.0
128,2025-06-17,1,peak,123,23,1050,0.97856477166822,11370.0
128,2025-06-17,2,peak,120,22,1051,0.9794967381174278,11400.0
128,2025-06-17,3,peak,215,5,1765,0.9971751412429378,12010.0
128,2025-06-17,4,peak,122,12,1071,0.9889196675900276,11140.0
128,2025-06-17,5,peak,153,20,996,0.9803149606299212,11720.0
128,2025-06-17,6,peak,207,5,1273,0.9960876369327074,13170.0
128,2025-06-17,7,peak,226,7,1416,0.9950808151791988,11450.0
128,2025-06-17,9,peak,48,38,476,0.926070038910506,10695.0
128,2025-06-17,10,peak,89,127,473,0.7883333333333333,8210.0
128,2025-06-17,11,peak,23,88,157,0.6408163265306123,8790.0
128,2025-06-17,12,peak,104,86,888,0.9117043121149896,10130.0
128,2025-06-17,13,peak,24,46,191,0.8059071729957806,10280.0
128,2025-06-17,14,peak,80,32,556,0.9455782312925172,10580.0
128,2025-06-17,15,peak,28,80,499,0.8618307426597582,10635.0
129,2025-06-24,0,peak,82,26,563,0.9558573853989814,10985.0
129,2025-06-24,1,peak,111,23,1050,0.97856477166822,11290.0
129,2025-06-24,2,peak,133,18,1055,0.983224603914259,13075.0
129,2025-06-24,3,peak,229,5,1765,0.9971751412429378,12010.0
129,2025-06-24,4,peak,126,7,1076,0.9935364727608494,11270.0
129,2025-06-24,5,peak,173,16,1000,0.984251968503937,12195.0
129,2025-06-24,6,peak,182,5,1273,0.9960876369327074,14920.0
129,2025-06-24,7,peak,223,1,1422,0.999297259311314,13830.0
129,2025-06-24,9,peak,50,35,479,0.9319066147859922,11010.0
129,2025-06-24,10,peak,99,124,476,0.7933333333333333,8210.0
129,2025-06-24,11,peak,14,82,163,0.6653061224489796,8875.0
129,2025-06-24,12,peak,85,63,911,0.935318275154004,10520.0
129,2025-06-24,13,peak,24,44,193,0.8143459915611815,10325.0
129,2025-06-24,14,peak,93,27,561,0.9540816326530612,10560.0
129,2025-06-24,15,peak,43,80,499,0.8618307426597582,10605.0
130,2025-07-01,0,peak,80,20,569,0.966044142614601,11235.0
130,2025-07-01,1,peak,131,13,1060,0.9878844361602982,11370.0
130,2025-07-01,2,peak,109,20,1053,0.9813606710158436,12555.0
130,2025-07-01,3,peak,215,6,1764,0.9966101694915256,11910.0
130,2025-07-01,4,peak,142,5,1078,0.9953831948291784,11320.0
130,2025-07-01,5,peak,165,13,1003,0.9872047244094488,12110.0
130,2025-07-01,6,peak,177,5,1273,0.9960876369327074,12050.0
130,2025-07-01,7,peak,211,2,1421,0.9985945186226284,12950.0
130,2025-07-01,9,peak,52,32,482,0.9377431906614786,11030.0
130,2025-07-01,10,peak,99,112,488,0.8133333333333334,8190.0
130,2025-07-01,11,peak,24,75,170,0.6938775510204082,8790.0
130,2025-07-01,12,peak,92,41,933,0.957905544147844,10630.0
130,2025-07-01,13,peak,26,36,201,0.8481012658227848,10210.0
130,2025-07-01,14,peak,80,25,563,0.9574829931972788,10330.0
130,2025-07-01,15,peak,42,77,502,0.8670120898100173,10920.0
131,2025-07-08,0,peak,68,19,570,0.967741935483871,11440.0
131,2025-07-08,1,peak,131,11,1062,0.989748369058714,11790.0
131,2025-07-08,2,peak,127,12,1061,0.988816402609506,12370.0
131,2025-07-08,3,peak,207,0,1770,1.0,
131,2025-07-08,4,peak,128,4,1079,0.9963065558633426,13580.0
131,2025-07-08,5,peak,151,8,1008,0.9921259842519684,12490.0
131,2025-07-08,6,peak,191,1,1277,0.9992175273865416,11580.0
131,2025-07-08,7,peak,238,4,1419,0.9971890372452564,14655.0
131,2025-07-08,9,peak,68,22,492,0.9571984435797666,10660.0
131,2025-07-08,10,peak,88,106,494,0.8233333333333334,8165.0
131,2025-07-08,11,peak,29,62,183,0.746938775510204,9250.0
131,2025-07-08,12,peak,95,26,948,0.973305954825462,10745.0
131,2025-07-08,13,peak,33,31,206,0.869198312236287,9990.0
131,2025-07-08,14,peak,70,20,568,0.9659863945578232,10895.0
131,2025-07-08,15,peak,45,67,512,0.8842832469775475,10900.0
132,2025-07-15,0,peak,72,13,576,0.9779286926994908,11220.0
132,2025-07-15,1,peak,142,7,1066,0.9934762348555451,13480.0
132,2025-07-15,2,peak,136,9,1064,0.9916123019571296,11640.0
132,2025-07-15,3,peak,232,1,1769,0.9994350282485877,14040.0
132,2025-07-15,4,peak,121,2,1081,0.9981532779316712,13695.0
132,2025-07-15,5,peak,151,8,1008,0.9921259842519684,12415.0
132,2025-07-15,6,peak,222,4,1274,0.9968701095461658,11560.0
132,2025-07-15,7,peak,232,2,1421,0.9985945186226284,15135.0
132,2025-07-15,9,peak,54,18,496,0.9649805447470816,10660.0
132,2025-07-15,10,peak,90,101,499,0.8316666666666667,8140.0
132,2025-07-15,11,peak,22,56,189,0.7714285714285715,9620.0
132,2025-07-15,12,peak,123,18,956,0.9815195071868584,11105.0
132,2025-07-15,13,peak,36,28,209,0.8818565400843882,9880.0
132,2025-07-15,14,peak,86,21,567,0.9642857142857144,10840.0
132,2025-07-15,15,peak,38,54,525,0.9067357512953368,10900.0
133,2025-07-22,0,peak,69,15,574,0.9745331069609507,10940.0
133,2025-07-22,1,peak,140,8,1065,0.9925442684063374,12450.0
133,2025-07-22,2,peak,132,7,1066,0.9934762348555451,13100.0
133,2025-07-22,3,peak,206,4,1766,0.9977401129943504,14705.0
133,2025-07-22,4,peak,132,7,1076,0.9935364727608494,12140.0
133,2025-07-22,5,peak,136,7,1009,0.9931102362204725,12580.0
133,2025-07-22,6,peak,210,6,1272,0.9953051643192488,11560.0
133,2025-07-22,7,peak,233,2,1421,0.9985945186226284,15135.0
133,2025-07-22,9,peak,47,20,494,0.9610894941634242,10605.0
133,2025-07-22,10,peak,98,93,507,0.845,8110.0
133,2025-07-22,11,peak,36,42,203,0.8285714285714286,9605.0
133,2025-07-22,12,peak,114,10,964,0.9897330595482546,11750.0
133,2025-07-22,13,peak,27,28,209,0.8818565400843882,9845.0
133,2025-07-22,14,peak,83,16,572,0.9727891156462584,10895.0
133,2025-07-22,15,peak,48,44,535,0.924006908462867,10465.0
134,2025-07-29,0,peak,74,14,575,0.9762308998302208,11005.0
134,2025-07-29,1,peak,121,11,1062,0.989748369058714,11790.0
134,2025-07-29,2,peak,120,10,1063,0.9906803355079216,13190.0
134,2025-07-29,3,peak,221,1,1769,0.9994350282485877,14850.0
134,2025-07-29,4,peak,142,6,1077,0.994459833795014,12450.0
134,2025-07-29,5,peak,153,5,1011,0.9950787401574804,12580.0
134,2025-07-29,6,peak,189,5,1273,0.9960876369327074,11790.0
134,2025-07-29,7,peak,180,2,1421,0.9985945186226284,14320.0
134,2025-07-29,9,peak,59,15,499,0.970817120622568,10320.0
134,2025-07-29,10,peak,100,91,509,0.8483333333333334,8190.0
134,2025-07-29,11,peak,28,33,212,0.8653061224489796,9660.0
134,2025-07-29,12,peak,128,3,971,0.9969199178644764,12530.0
134,2025-07-29,13,peak,26,28,209,0.8818565400843882,9765.0
134,2025-07-29,14,peak,77,15,573,0.9744897959183674,10840.0
134,2025-07-29,15,peak,53,36,543,0.9378238341968912,10900.0
135,2025-08-05,0,normal,20,15,574,0.9745331069609507,11070.0
135,2025-08-05,1,normal,45,19,1054,0.9822926374650512,11250.0
135,2025-08-05,2,normal,45,16,1057,0.9850885368126748,13190.0
135,2025-08-05,3,normal,70,11,1759,0.9937853107344632,12720.0
135,2025-08-05,4,normal,36,15,1068,0.9861495844875346,12210.0
135,2025-08-05,5,normal,47,11,1005,0.9891732283464568,11130.0
135,2025-08-05,6,normal,56,10,1268,0.9921752738654148,12555.0
135,2025-08-05,7,normal,60,2,1421,0.9985945186226284,13725.0
135,2025-08-05,9,normal,22,17,497,0.9669260700389104,10080.0
135,2025-08-05,10,normal,37,89,511,0.8516666666666667,8110.0
135,2025-08-05,11,normal,9,34,211,0.8612244897959184,9680.0
135,2025-08-05,12,normal,31,4,970,0.995893223819302,11285.0
135,2025-08-05,13,normal,12,25,212,0.8945147679324894,9740.0
135,2025-08-05,14,normal,20,16,572,0.9727891156462584,10895.0
135,2025-08-05,15,normal,17,36,543,0.9378238341968912,10575.0
136,2025-08-12,0,normal,30,16,573,0.9728353140916808,10800.0
136,2025-08-12,1,normal,36,21,1052,0.9804287045666356,11600.0
136,2025-08-12,2,normal,47,22,1051,0.9794967381174278,12010.0
136,2025-08-12,3,normal,75,12,1758,0.9932203389830508,11545.0
136,2025-08-12,4,normal,26,21,1062,0.9806094182825484,12330.0
136,2025-08-12,5,normal,40,22,994,0.9783464566929134,10890.0
136,2025-08-12,6,normal,64,13,1265,0.9898278560250392,11340.0
136,2025-08-12,7,normal,76,5,1418,0.9964862965565706,11340.0
136,2025-08-12,9,normal,22,16,498,0.9688715953307392,9980.0
136,2025-08-12,10,normal,27,90,510,0.85,8100.0
136,2025-08-12,11,normal,9,33,212,0.8653061224489796,9660.0
136,2025-08-12,12,normal,29,5,969,0.9948665297741272,10040.0
136,2025-08-12,13,normal,12,25,212,0.8945147679324894,9660.0
136,2025-08-12,14,normal,40,18,570,0.9693877551020408,10835.0
136,2025-08-12,15,normal,7,37,542,0.9360967184801382,10550.0
137,2025-08-19,0,normal,27,18,571,0.969439728353141,10590.0
137,2025-08-19,1,normal,47,22,1051,0.9794967381174278,11440.0
137,2025-08-19,2,normal,53,23,1050,0.97856477166822,10640.0
137,2025-08-19,3,normal,71,15,1755,0.9915254237288136,12730.0
137,2025-08-19,4,normal,55,20,1063,0.9815327793167128,12055.0
137,2025-08-19,5,normal,47,27,989,0.9734251968503936,11130.0
137,2025-08-19,6,normal,64,16,1262,0.9874804381846636,11395.0
137,2025-08-19,7,normal,86,4,1419,0.9971890372452564,13285.0
137,2025-08-19,9,normal,15,17,497,0.9669260700389104,9660.0
137,2025-08-19,10,normal,29,95,505,0.8416666666666667,8090.0
137,2025-08-19,11,normal,13,32,213,0.8693877551020408,9605.0
137,2025-08-19,12,normal,32,6,968,0.9938398357289528,11465.0
137,2025-08-19,13,normal,13,25,212,0.8945147679324894,9590.0
137,2025-08-19,14,normal,18,22,566,0.9625850340136054,10890.0
137,2025-08-19,15,normal,16,38,541,0.9343696027633852,10200.0
138,2025-08-26,0,normal,17,20,569,0.966044142614601,10590.0
138,2025-08-26,1,normal,44,25,1048,0.9767008387698044,11190.0
138,2025-08-26,2,normal,42,27,1046,0.9748369058713886,10330.0
138,2025-08-26,3,normal,81,23,1747,0.987005649717514,12560.0
138,2025-08-26,4,normal,35,30,1053,0.9722991689750692,11620.0
138,2025-08-26,5,normal,46,32,984,0.968503937007874,11550.0
138,2025-08-26,6,normal,55,19,1259,0.985133020344288,10850.0
138,2025-08-26,7,normal,90,0,1423,1.0,
138,2025-08-26,9,normal,10,18,496,0.9649805447470816,9730.0
138,2025-08-26,10,normal,37,92,508,0.8466666666666667,8040.0
138,2025-08-26,11,normal,8,32,213,0.8693877551020408,9605.0
138,2025-08-26,12,normal,38,5,969,0.9948665297741272,11940.0
138,2025-08-26,13,normal,14,27,210,0.8860759493670886,9660.0
138,2025-08-26,14,normal,30,21,567,0.9642857142857144,10940.0
138,2025-08-26,15,normal,13,37,542,0.9360967184801382,10380.0
139,2025-09-02,0,normal,27,31,558,0.9473684210526316,10340.0
139,2025-09-02,1,normal,44,23,1050,0.97856477166822,11650.0
139,2025-09-02,2,normal,54,35,1038,0.967381174277726,10320.0
139,2025-09-02,3,normal,78,25,1745,0.9858757062146892,12980.0
139,2025-09-02,4,normal,39,41,1042,0.9621421975992612,11640.0
139,2025-09-02,5,normal,51,39,977,0.9616141732283464,11130.0
139,2025-09-02,6,normal,50,26,1252,0.9796557120500784,11175.0
139,2025-09-02,7,normal,56,0,1423,1.0,
139,2025-09-02,9,normal,27,18,496,0.9649805447470816,9820.0
139,2025-09-02,10,normal,29,95,505,0.8416666666666667,8010.0
139,2025-09-02,11,normal,6,33,212,0.8653061224489796,9660.0
139,2025-09-02,12,normal,29,5,969,0.9948665297741272,11180.0
139,2025-09-02,13,normal,14,28,209,0.8818565400843882,9610.0
139,2025-09-02,14,normal,28,26,562,0.95578231292517,10945.0
139,2025-09-02,15,normal,8,42,537,0.927461139896373,10045.0
140,2025-09-09,0,normal,27,33,556,0.9439728353140916,10340.0
140,2025-09-09,1,normal,37,34,1039,0.968313140726934,11780.0
140,2025-09-09,2,normal,27,38,1035,0.9645852749301024,10195.0
140,2025-09-09,3,normal,77,29,1741,0.9836158192090396,12500.0
140,2025-09-09,4,normal,45,35,1048,0.9676823638042474,12010.0
140,2025-09-09,5,normal,52,39,977,0.9616141732283464,10890.0
140,2025-09-09,6,normal,72,29,1249,0.9773082942097028,11150.0
140,2025-09-09,7,normal,67,2,1421,0.9985945186226284,13385.0
140,2025-09-09,9,normal,22,17,497,0.9669260700389104,9800.0
140,2025-09-09,10,normal,29,98,502,0.8366666666666667,7920.0
140,2025-09-09,11,normal,7,33,212,0.8653061224489796,9660.0
140,2025-09-09,12,normal,35,5,969,0.9948665297741272,11750.0
140,2025-09-09,13,normal,7,29,208,0.8776371308016878,9490.0
140,2025-09-09,14,normal,29,31,557,0.9472789115646258,10950.0
140,2025-09-09,15,normal,13,39,540,0.932642487046632,10380.0
141,2025-09-16,0,normal,22,39,550,0.933786078098472,10230.0
141,2025-09-16,1,normal,43,40,1033,0.9627213420316868,11435.0
141,2025-09-16,2,normal,47,38,1035,0.9645852749301024,10165.0
141,2025-09-16,3,normal,66,30,1740,0.9830508474576272,12345.0
141,2025-09-16,4,normal,56,31,1052,0.971375807940905,11400.0
141,2025-09-16,5,normal,58,39,977,0.9616141732283464,11140.0
141,2025-09-16,6,normal,71,28,1250,0.9780907668231612,11415.0
141,2025-09-16,7,normal,80,2,1421,0.9985945186226284,13385.0
141,2025-09-16,9,normal,18,18,496,0.9649805447470816,9730.0
141,2025-09-16,10,normal,30,99,501,0.835,7850.0
141,2025-09-16,11,normal,7,33,212,0.8653061224489796,9660.0
141,2025-09-16,12,normal,31,5,969,0.9948665297741272,11180.0
141,2025-09-16,13,normal,10,30,207,0.8734177215189873,9530.0
141,2025-09-16,14,normal,22,34,554,0.9421768707482994,11400.0
141,2025-09-16,15,normal,17,42,537,0.927461139896373,9840.0
142,2025-09-23,0,normal,25,37,552,0.9371816638370118,10020.0
142,2025-09-23,1,normal,32,55,1018,0.9487418452935694,11090.0
142,2025-09-23,2,normal,41,55,1018,0.9487418452935694,10490.0
142,2025-09-23,3,normal,67,37,1733,0.97909604519774,12320.0
142,2025-09-23,4,normal,38,47,1036,0.9566020313942752,11400.0
142,2025-09-23,5,normal,45,52,964,0.9488188976377953,11335.0
142,2025-09-23,6,normal,62,31,1247,0.9757433489827856,11060.0
142,2025-09-23,7,normal,67,7,1416,0.9950808151791988,12010.0
142,2025-09-23,9,normal,11,24,490,0.953307392996109,10840.0
142,2025-09-23,10,normal,33,104,496,0.8266666666666667,7905.0
142,2025-09-23,11,normal,14,32,213,0.8693877551020408,9680.0
142,2025-09-23,12,normal,33,6,968,0.9938398357289528,11070.0
142,2025-09-23,13,normal,10,32,205,0.8649789029535865,9650.0
142,2025-09-23,14,normal,26,34,554,0.9421768707482994,11155.0
142,2025-09-23,15,normal,13,53,526,0.9084628670120898,9930.0
143,2025-09-30,0,shoulder,32,43,546,0.9269949066213922,10120.0
143,2025-09-30,1,shoulder,79,41,1032,0.961789375582479,11540.0
143,2025-09-30,2,shoulder,66,52,1021,0.9515377446411928,10960.0
143,2025-09-30,3,shoulder,111,37,1733,0.97909604519774,12120.0
143,2025-09-30,4,shoulder,84,39,1044,0.96398891966759,12140.0
143,2025-09-30,5,shoulder,86,42,974,0.9586614173228346,11585.0
143,2025-09-30,6,shoulder,115,28,1250,0.9780907668231612,11540.0
143,2025-09-30,7,shoulder,136,8,1415,0.994378074490513,12305.0
143,2025-09-30,9,shoulder,23,26,488,0.9494163424124512,10500.0
