lease_id,unit_id,project_id,tenant_segment,week_start,date_start,week_end,lease_months,rent,is_renewal
L036232,U010135,1,year1,144,2025-10-07,192,12,15340.0,False
L036233,U011053,1,year2_3,144,2025-10-07,192,12,10570.0,False
L036234,U020007,2,year2_3,144,2025-10-07,192,12,10110.0,False
L036235,U020922,2,year2_3,144,2025-10-07,168,6,9330.0,False
L036236,U020633,2,firstjob,144,2025-10-07,192,12,11220.0,False
L036237,U020014,2,year4,144,2025-10-07,168,6,10090.0,False
L036238,U020888,2,year4,144,2025-10-07,168,6,9950.0,False
L036239,U020776,2,year2_3,144,2025-10-07,192,12,10790.0,False
L036240,U020250,2,year2_3,144,2025-10-07,192,12,10970.0,False
L036241,U020945,2,year2_3,144,2025-10-07,168,6,12400.0,False
L036242,U020381,2,year1,144,2025-10-07,192,12,12710.0,False
L036243,U020373,2,year4,144,2025-10-07,168,6,12190.0,False
L036244,U020964,2,year1,144,2025-10-07,192,12,10490.0,False
L036245,U020840,2,firstjob,144,2025-10-07,192,12,9600.0,False
L036246,U020621,2,year1,144,2025-10-07,192,12,14450.0,False
L036247,U020955,2,year2_3,144,2025-10-07,192,12,10960.0,False
L036248,U020544,2,year4,144,2025-10-07,168,6,9360.0,False
L036249,U020084,2,year1,144,2025-10-07,192,12,9360.0,False
L036250,U020277,2,year1,144,2025-10-07,192,12,12790.0,False
L036251,U020380,2,year1,144,2025-10-07,168,6,10170.0,False
L036252,U020472,2,year1,144,2025-10-07,168,6,11950.0,False
L036253,U020691,2,year1,144,2025-10-07,168,6,11300.0,False
L036254,U020947,2,year1,144,2025-10-07,192,12,9540.0,False
L036255,U020214,2,firstjob,144,2025-10-07,192,12,12790.0,False
L036256,U020399,2,year2_3,144,2025-10-07,168,6,14250.0,False
L036257,U030335,3,year1,144,2025-10-07,192,12,13490.0,False
L036258,U030070,3,year1,144,2025-10-07,192,12,11310.0,False
L036259,U031273,3,year2_3,144,2025-10-07,168,6,11570.0,False
L036260,U031320,3,year1,144,2025-10-07,168,6,11230.0,False
L036261,U030553,3,firstjob,144,2025-10-07,168,6,10150.0,False
L036262,U030480,3,year1,144,2025-10-07,192,12,11590.0,False
L036263,U030556,3,year4,144,2025-10-07,168,6,10590.0,False
L036264,U030022,3,year1,144,2025-10-07,168,6,10130.0,False
L036265,U030775,3,year2_3,144,2025-10-07,192,12,11600.0,False
L036266,U030701,3,year2_3,144,2025-10-07,168,6,11320.0,False
L036267,U031672,3,year1,144,2025-10-07,192,12,12300.0,False
L036268,U030113,3,year4,144,2025-10-07,168,6,11410.0,False
L036269,U030485,3,year2_3,144,2025-10-07,168,6,13770.0,False
L036270,U030805,3,year1,144,2025-10-07,168,6,11790.0,False
L036271,U030466,3,year2_3,144,2025-10-07,192,12,13970.0,False
L036272,U030920,3,year4,144,2025-10-07,192,12,10700.0,False
L036273,U031142,3,year2_3,144,2025-10-07,168,6,9800.0,False
L036274,U031286,3,year1,144,2025-10-07,192,12,14900.0,False
L036275,U030539,3,year1,144,2025-10-07,168,6,11280.0,False
L036276,U031035,3,year1,144,2025-10-07,192,12,11750.0,False
L036277,U031312,3,year1,144,2025-10-07,168,6,13510.0,False
L036278,U031481,3,year1,144,2025-10-07,168,6,11700.0,False
L036279,U031350,3,year4,144,2025-10-07,192,12,13240.0,False
L036280,U031509,3,firstjob,144,2025-10-07,168,6,12220.0,False
L036281,U031287,3,year4,144,2025-10-07,192,12,11000.0,False
L036282,U031608,3,year4,144,2025-10-07,192,12,11700.0,False
L036283,U031565,3,year2_3,144,2025-10-07,192,12,13400.0,False
L036284,U030699,3,year2_3,144,2025-10-07,192,12,11650.0,False
L036285,U030225,3,year2_3,144,2025-10-07,192,12,13400.0,False
L036286,U030254,3,year2_3,144,2025-10-07,168,6,13900.0,False
L036287,U030529,3,year4,144,2025-10-07,168,6,10080.0,False
L036288,U040705,4,firstjob,144,2025-10-07,168,6,10350.0,False
L036289,U040386,4,year2_3,144,2025-10-07,192,12,9850.0,False
L036290,U040424,4,year1,144,2025-10-07,168,6,12500.0,False
L036291,U040307,4,year1,144,2025-10-07,192,12,12650.0,False
L036292,U040592,4,year1,144,2025-10-07,192,12,9120.0,False
L036293,U040768,4,year1,144,2025-10-07,168,6,11050.0,False
L036294,U040599,4,year1,144,2025-10-07,192,12,9120.0,False
L036295,U040423,4,year1,144,2025-10-07,168,6,14160.0,False
L036296,U040764,4,year4,144,2025-10-07,192,12,15000.0,False
L036297,U040513,4,firstjob,144,2025-10-07,192,12,10090.0,False
L036298,U040775,4,year1,144,2025-10-07,192,12,11990.0,False
L036299,U040462,4,year1,144,2025-10-07,192,12,12290.0,False
L036300,U040774,4,year1,144,2025-10-07,192,12,14600.0,False
L036301,U040218,4,year2_3,144,2025-10-07,192,12,12480.0,False
L036302,U040156,4,year4,144,2025-10-07,168,6,10300.0,False
L036303,U040568,4,year1,144,2025-10-07,168,6,13400.0,False
L036304,U040033,4,year2_3,144,2025-10-07,168,6,11530.0,False
L036305,U050809,5,firstjob,144,2025-10-07,168,6,12270.0,False
L036306,U050524,5,year2_3,144,2025-10-07,192,12,10450.0,False
L036307,U050885,5,year2_3,144,2025-10-07,192,12,10040.0,False
L036308,U050632,5,year4,144,2025-10-07,192,12,11640.0,False
L036309,U050806,5,year2_3,144,2025-10-07,168,6,9900.0,False
L036310,U050858,5,year4,144,2025-10-07,168,6,11130.0,False
L036311,U050896,5,firstjob,144,2025-10-07,192,12,12550.0,False
L036312,U050254,5,year1,144,2025-10-07,192,12,10580.0,False
L036313,U050863,5,year4,144,2025-10-07,192,12,10430.0,False
L036314,U050309,5,year1,144,2025-10-07,168,6,12510.0,False
L036315,U050622,5,year2_3,144,2025-10-07,168,6,10270.0,False
L036316,U050487,5,year1,144,2025-10-07,168,6,10920.0,False
L036317,U050344,5,year1,144,2025-10-07,192,12,12420.0,False
L036318,U050136,5,year1,144,2025-10-07,168,6,13430.0,False
L036319,U050490,5,year1,144,2025-10-07,192,12,15010.0,False
L036320,U050685,5,firstjob,144,2025-10-07,192,12,16670.0,False
L036321,U050120,5,year1,144,2025-10-07,168,6,13020.0,False
L036322,U050843,5,firstjob,144,2025-10-07,168,6,9960.0,False
L036323,U050919,5,year1,144,2025-10-07,168,6,12310.0,False
L036324,U060270,6,firstjob,144,2025-10-07,192,12,14070.0,False
L036325,U060822,6,year1,144,2025-10-07,192,12,10200.0,False
L036326,U060767,6,year2_3,144,2025-10-07,192,12,11910.0,False
L036327,U061264,6,year2_3,144,2025-10-07,192,12,10760.0,False
L036328,U060222,6,year1,144,2025-10-07,192,12,10300.0,False
L036329,U060571,6,year1,144,2025-10-07,192,12,10900.0,False
L036330,U060177,6,year1,144,2025-10-07,192,12,12960.0,False
L036331,U061006,6,year1,144,2025-10-07,192,12,11480.0,False
L036332,U060758,6,year1,144,2025-10-07,192,12,16620.0,False
L036333,U060561,6,year1,144,2025-10-07,168,6,9780.0,False
L036334,U060645,6,firstjob,144,2025-10-07,192,12,12650.0,False
L036335,U060488,6,year2_3,144,2025-10-07,168,6,11030.0,False
L036336,U060345,6,year1,144,2025-10-07,192,12,14470.0,False
L036337,U060112,6,year2_3,144,2025-10-07,192,12,12010.0,False
L036338,U060755,6,year4,144,2025-10-07,192,12,11600.0,False
L036339,U061223,6,year1,144,2025-10-07,168,6,12010.0,False
L036340,U060248,6,year1,144,2025-10-07,168,6,13690.0,False
L036341,U060587,6,year1,144,2025-10-07,168,6,10710.0,False
L036342,U060403,6,year2_3,144,2025-10-07,192,12,12280.0,False
L036343,U061256,6,year1,144,2025-10-07,192,12,13680.0,False
L036344,U060288,6,year2_3,144,2025-10-07,192,12,11380.0,False
L036345,U061235,6,year2_3,144,2025-10-07,192,12,10660.0,False
L036346,U071122,7,firstjob,144,2025-10-07,192,12,13030.0,False
L036347,U070196,7,year1,144,2025-10-07,168,6,11690.0,False
L036348,U090032,9,year1,144,2025-10-07,168,6,10530.0,False
L036349,U090306,9,year4,144,2025-10-07,192,12,6990.0,False
L036350,U090382,9,year1,144,2025-10-07,192,12,10420.0,False
L036351,U090158,9,year2_3,144,2025-10-07,192,12,10400.0,False
L036352,U100294,10,year1,144,2025-10-07,192,12,9420.0,False
L036353,U100557,10,year1,144,2025-10-07,192,12,7390.0,False
L036354,U100290,10,firstjob,144,2025-10-07,168,6,8150.0,False
L036355,U100459,10,year1,144,2025-10-07,192,12,9820.0,False
L036356,U100069,10,year2_3,144,2025-10-07,192,12,7850.0,False
L036357,U100127,10,year1,144,2025-10-07,192,12,7760.0,False
L036358,U110137,11,year1,144,2025-10-07,168,6,9310.0,False
L036359,U120869,12,year2_3,144,2025-10-07,168,6,10710.0,False
L036360,U120112,12,year1,144,2025-10-07,168,6,12360.0,False
L036361,U120171,12,year2_3,144,2025-10-07,168,6,13680.0,False
L036362,U130188,13,year2_3,144,2025-10-07,192,12,10270.0,False
L036363,U130158,13,year2_3,144,2025-10-07,192,12,9190.0,False
L036364,U140550,14,year4,144,2025-10-07,168,6,11220.0,False
L036365,U140115,14,year2_3,144,2025-10-07,168,6,14180.0,False
L036366,U140453,14,year1,144,2025-10-07,192,12,11950.0,False
L036367,U140036,14,year2_3,144,2025-10-07,168,6,11060.0,False
L036368,U140223,14,firstjob,144,2025-10-07,168,6,10950.0,False
L036369,U140568,14,year1,144,2025-10-07,192,12,13860.0,False
L036370,U150503,15,year2_3,144,2025-10-07,192,12,8680.0,False
L036371,U150535,15,year2_3,144,2025-10-07,192,12,9540.0,False
L036372,U150463,15,firstjob,144,2025-10-07,192,12,9240.0,False
L036373,U150203,15,year1,144,2025-10-07,192,12,8300.0,False
L036374,U000054,0,renewal,145,2025-10-14,193,12,9880.0,True
L036375,U000061,0,renewal,145,2025-10-14,169,6,12130.0,True
L036376,U000100,0,renewal,145,2025-10-14,193,12,9060.0,True
L036377,U000103,0,renewal,145,2025-10-14,169,6,9260.0,True
L036378,U000352,0,renewal,145,2025-10-14,193,12,9600.0,True
L036379,U000362,0,renewal,145,2025-10-14,193,12,9780.0,True
L036380,U000422,0,renewal,145,2025-10-14,169,6,11670.0,True
L036381,U000443,0,renewal,145,2025-10-14,169,6,15140.0,True
L036382,U000446,0,renewal,145,2025-10-14,169,6,9200.0,True
L036383,U000563,0,renewal,145,2025-10-14,169,6,9270.0,True
L036384,U010126,1,renewal,145,2025-10-14,169,6,12840.0,True
L036385,U010326,1,renewal,145,2025-10-14,169,6,11290.0,True
L036386,U010462,1,renewal,145,2025-10-14,193,12,14070.0,True
L036387,U010613,1,renewal,145,2025-10-14,193,12,9430.0,True
L036388,U010713,1,renewal,145,2025-10-14,169,6,12100.0,True
L036389,U010725,1,renewal,145,2025-10-14,193,12,10630.0,True
L036390,U010771,1,renewal,145,2025-10-14,193,12,10710.0,True
L036391,U010883,1,renewal,145,2025-10-14,169,6,11610.0,True
L036392,U010938,1,renewal,145,2025-10-14,193,12,12930.0,True
L036393,U010959,1,renewal,145,2025-10-14,169,6,10830.0,True
L036394,U020018,2,renewal,145,2025-10-14,169,6,10060.0,True
L036395,U020213,2,renewal,145,2025-10-14,169,6,13250.0,True
L036396,U020255,2,renewal,145,2025-10-14,193,12,10430.0,True
L036397,U020341,2,renewal,145,2025-10-14,193,12,9510.0,True
L036398,U020350,2,renewal,145,2025-10-14,169,6,13010.0,True
L036399,U020411,2,renewal,145,2025-10-14,169,6,14410.0,True
L036400,U020429,2,renewal,145,2025-10-14,193,12,9430.0,True
L036401,U020560,2,renewal,145,2025-10-14,193,12,10880.0,True
L036402,U020646,2,renewal,145,2025-10-14,169,6,8770.0,True
L036403,U020667,2,renewal,145,2025-10-14,193,12,11210.0,True
L036404,U020770,2,renewal,145,2025-10-14,169,6,12770.0,True
L036405,U021012,2,renewal,145,2025-10-14,169,6,17660.0,True
L036406,U021070,2,renewal,145,2025-10-14,169,6,12780.0,True
L036407,U030031,3,renewal,145,2025-10-14,193,12,16050.0,True
L036408,U030045,3,renewal,145,2025-10-14,169,6,11450.0,True
L036409,U030073,3,renewal,145,2025-10-14,169,6,9990.0,True
L036410,U030125,3,renewal,145,2025-10-14,193,12,9400.0,True
L036411,U030249,3,renewal,145,2025-10-14,169,6,18440.0,True
L036412,U030287,3,renewal,145,2025-10-14,169,6,10590.0,True
L036413,U030318,3,renewal,145,2025-10-14,193,12,11820.0,True
L036414,U030341,3,renewal,145,2025-10-14,193,12,13790.0,True
L036415,U030527,3,renewal,145,2025-10-14,193,12,11620.0,True
L036416,U030538,3,renewal,145,2025-10-14,193,12,17480.0,True
L036417,U030689,3,renewal,145,2025-10-14,169,6,10520.0,True
L036418,U030706,3,renewal,145,2025-10-14,169,6,14640.0,True
L036419,U030714,3,renewal,145,2025-10-14,193,12,13160.0,True
L036420,U030717,3,renewal,145,2025-10-14,169,6,12880.0,True
L036421,U030797,3,renewal,145,2025-10-14,169,6,11060.0,True
L036422,U030870,3,renewal,145,2025-10-14,193,12,11620.0,True
L036423,U030893,3,renewal,145,2025-10-14,193,12,11190.0,True
L036424,U030950,3,renewal,145,2025-10-14,193,12,10350.0,True
L036425,U031020,3,renewal,145,2025-10-14,169,6,11380.0,True
L036426,U031050,3,renewal,145,2025-10-14,193,12,12050.0,True
L036427,U031120,3,renewal,145,2025-10-14,193,12,12030.0,True
L036428,U031143,3,renewal,145,2025-10-14,193,12,14480.0,True
L036429,U031217,3,renewal,145,2025-10-14,193,12,12180.0,True
L036430,U031247,3,renewal,145,2025-10-14,169,6,14080.0,True
L036431,U031369,3,renewal,145,2025-10-14,193,12,10710.0,True
L036432,U031377,3,renewal,145,2025-10-14,169,6,16090.0,True
L036433,U031453,3,renewal,145,2025-10-14,169,6,15700.0,True
L036434,U031479,3,renewal,145,2025-10-14,193,12,9300.0,True
L036435,U031536,3,renewal,145,2025-10-14,193,12,11570.0,True
L036436,U031545,3,renewal,145,2025-10-14,169,6,14780.0,True
L036437,U031653,3,renewal,145,2025-10-14,193,12,13180.0,True
L036438,U040168,4,renewal,145,2025-10-14,193,12,11530.0,True
L036439,U040201,4,renewal,145,2025-10-14,169,6,11870.0,True
L036440,U040295,4,renewal,145,2025-10-14,169,6,16490.0,True
L036441,U040418,4,renewal,145,2025-10-14,169,6,12950.0,True
L036442,U040500,4,renewal,145,2025-10-14,193,12,13810.0,True
L036443,U040504,4,renewal,145,2025-10-14,193,12,9530.0,True
L036444,U040659,4,renewal,145,2025-10-14,193,12,10380.0,True
L036445,U040677,4,renewal,145,2025-10-14,193,12,15440.0,True
L036446,U040782,4,renewal,145,2025-10-14,193,12,10610.0,True
L036447,U040824,4,renewal,145,2025-10-14,193,12,10650.0,True
L036448,U040845,4,renewal,145,2025-10-14,193,12,14150.0,True
L036449,U041066,4,renewal,145,2025-10-14,169,6,14900.0,True
L036450,U041077,4,renewal,145,2025-10-14,193,12,11350.0,True
L036451,U050239,5,renewal,145,2025-10-14,169,6,14820.0,True
L036452,U050298,5,renewal,145,2025-10-14,169,6,14850.0,True
L036453,U050328,5,renewal,145,2025-10-14,193,12,11740.0,True
L036454,U050402,5,renewal,145,2025-10-14,193,12,10240.0,True
L036455,U050407,5,renewal,145,2025-10-14,193,12,15700.0,True
L036456,U050581,5,renewal,145,2025-10-14,169,6,10540.0,True
L036457,U050706,5,renewal,145,2025-10-14,193,12,14340.0,True
L036458,U050763,5,renewal,145,2025-10-14,193,12,10560.0,True
L036459,U050767,5,renewal,145,2025-10-14,193,12,12580.0,True
L036460,U050865,5,renewal,145,2025-10-14,193,12,10760.0,True
L036461,U050944,5,renewal,145,2025-10-14,193,12,17850.0,True
L036462,U060080,6,renewal,145,2025-10-14,169,6,10950.0,True
L036463,U060121,6,renewal,145,2025-10-14,169,6,16300.0,True
L036464,U060219,6,renewal,145,2025-10-14,193,12,16740.0,True
L036465,U060283,6,renewal,145,2025-10-14,193,12,11560.0,True
L036466,U060358,6,renewal,145,2025-10-14,193,12,12790.0,True
L036467,U060407,6,renewal,145,2025-10-14,193,12,16600.0,True
L036468,U060455,6,renewal,145,2025-10-14,193,12,12640.0,True
L036469,U060470,6,renewal,145,2025-10-14,193,12,12510.0,True
L036470,U060484,6,renewal,145,2025-10-14,169,6,9920.0,True
L036471,U060487,6,renewal,145,2025-10-14,193,12,15980.0,True
L036472,U060503,6,renewal,145,2025-10-14,193,12,19340.0,True
L036473,U060526,6,renewal,145,2025-10-14,193,12,15210.0,True
L036474,U060588,6,renewal,145,2025-10-14,169,6,11130.0,True
L036475,U060613,6,renewal,145,2025-10-14,193,12,16210.0,True
L036476,U060689,6,renewal,145,2025-10-14,193,12,11720.0,True
L036477,U060691,6,renewal,145,2025-10-14,193,12,11960.0,True
L036478,U060715,6,renewal,145,2025-10-14,193,12,13190.0,True
L036479,U060753,6,renewal,145,2025-10-14,169,6,11250.0,True
L036480,U060765,6,renewal,145,2025-10-14,193,12,9390.0,True
L036481,U060799,6,renewal,145,2025-10-14,169,6,16040.0,True
L036482,U060859,6,renewal,145,2025-10-14,169,6,10840.0,True
L036483,U060893,6,renewal,145,2025-10-14,193,12,13990.0,True
L036484,U060901,6,renewal,145,2025-10-14,169,6,11460.0,True
L036485,U060986,6,renewal,145,2025-10-14,169,6,10140.0,True
L036486,U061086,6,renewal,145,2025-10-14,193,12,11760.0,True
L036487,U061141,6,renewal,145,2025-10-14,193,12,10860.0,True
L036488,U061178,6,renewal,145,2025-10-14,193,12,13020.0,True
L036489,U070045,7,renewal,145,2025-10-14,193,12,9690.0,True
L036490,U070230,7,renewal,145,2025-10-14,169,6,11440.0,True
L036491,U070458,7,renewal,145,2025-10-14,193,12,9960.0,True
L036492,U070469,7,renewal,145,2025-10-14,193,12,13660.0,True
L036493,U070838,7,renewal,145,2025-10-14,193,12,8610.0,True
L036494,U071074,7,renewal,145,2025-10-14,169,6,9090.0,True
L036495,U071411,7,renewal,145,2025-10-14,169,6,10460.0,True
L036496,U090008,9,renewal,145,2025-10-14,193,12,8040.0,True
L036497,U090125,9,renewal,145,2025-10-14,169,6,13440.0,True
L036498,U090277,9,renewal,145,2025-10-14,193,12,9620.0,True
L036499,U090311,9,renewal,145,2025-10-14,193,12,10860.0,True
L036500,U090351,9,renewal,145,2025-10-14,169,6,10910.0,True
L036501,U100006,10,renewal,145,2025-10-14,193,12,8220.0,True
L036502,U100013,10,renewal,145,2025-10-14,193,12,8330.0,True
L036503,U100027,10,renewal,145,2025-10-14,193,12,6930.0,True
L036504,U100085,10,renewal,145,2025-10-14,193,12,6600.0,True
L036505,U100093,10,renewal,145,2025-10-14,193,12,7990.0,True
L036506,U100203,10,renewal,145,2025-10-14,169,6,8630.0,True
L036507,U100229,10,renewal,145,2025-10-14,169,6,9020.0,True
L036508,U100325,10,renewal,145,2025-10-14,193,12,7630.0,True
L036509,U100474,10,renewal,145,2025-10-14,193,12,8380.0,True
L036510,U100576,10,renewal,145,2025-10-14,169,6,7990.0,True
L036511,U120252,12,renewal,145,2025-10-14,193,12,8390.0,True
L036512,U130091,13,renewal,145,2025-10-14,169,6,10870.0,True
L036513,U130178,13,renewal,145,2025-10-14,169,6,10670.0,True
L036514,U140008,14,renewal,145,2025-10-14,193,12,16280.0,True
L036515,U140162,14,renewal,145,2025-10-14,193,12,9420.0,True
L036516,U140184,14,renewal,145,2025-10-14,169,6,16060.0,True
L036517,U140258,14,renewal,145,2025-10-14,193,12,9370.0,True
L036518,U140348,14,renewal,145,2025-10-14,169,6,11440.0,True
L036519,U140452,14,renewal,145,2025-10-14,193,12,12530.0,True
L036520,U140498,14,renewal,145,2025-10-14,193,12,11970.0,True
L036521,U150103,15,renewal,145,2025-10-14,169,6,8310.0,True
L036522,U150116,15,renewal,145,2025-10-14,193,12,10770.0,True
L036523,U150187,15,renewal,145,2025-10-14,169,6,9510.0,True
L036524,U150324,15,renewal,145,2025-10-14,193,12,11330.0,True
L036525,U150573,15,renewal,145,2025-10-14,193,12,8280.0,True
L036526,U000063,0,year1,145,2025-10-14,193,12,10180.0,False
L036527,U000162,0,year2_3,145,2025-10-14,169,6,8460.0,False
L036528,U000244,0,year2_3,145,2025-10-14,193,12,12030.0,False
L036529,U000294,0,year1,145,2025-10-14,193,12,12670.0,False
L036530,U000341,0,year4,145,2025-10-14,193,12,8700.0,False
L036531,U000181,0,year2_3,145,2025-10-14,193,12,8910.0,False
L036532,U000507,0,year1,145,2025-10-14,193,12,14340.0,False
L036533,U010481,1,year1,145,2025-10-14,169,6,10050.0,False
L036534,U010413,1,year1,145,2025-10-14,169,6,10680.0,False
L036535,U010388,1,year4,145,2025-10-14,169,6,10280.0,False
L036536,U010716,1,year4,145,2025-10-14,193,12,10470.0,False
L036537,U011013,1,year2_3,145,2025-10-14,169,6,12530.0,False
L036538,U010507,1,year1,145,2025-10-14,193,12,10810.0,False
L036539,U010531,1,year1,145,2025-10-14,169,6,11040.0,False
L036540,U010315,1,year2_3,145,2025-10-14,193,12,9730.0,False
L036541,U010864,1,year1,145,2025-10-14,169,6,10030.0,False
L036542,U010879,1,year1,145,2025-10-14,193,12,10790.0,False
L036543,U010894,1,year1,145,2025-10-14,169,6,12150.0,False
L036544,U010370,1,firstjob,145,2025-10-14,169,6,9410.0,False
L036545,U010924,1,year2_3,145,2025-10-14,169,6,10940.0,False
L036546,U010691,1,year1,145,2025-10-14,193,12,12420.0,False
L036547,U010003,1,year1,145,2025-10-14,193,12,13460.0,False
L036548,U010001,1,year1,145,2025-10-14,193,12,11670.0,False
L036549,U010549,1,year2_3,145,2025-10-14,169,6,10130.0,False
L036550,U010657,1,year2_3,145,2025-10-14,193,12,12990.0,False
L036551,U010236,1,firstjob,145,2025-10-14,169,6,10690.0,False
L036552,U010866,1,year2_3,145,2025-10-14,193,12,9610.0,False
L036553,U010566,1,year2_3,145,2025-10-14,169,6,10970.0,False
L036554,U010293,1,year1,145,2025-10-14,193,12,9780.0,False
L036555,U020444,2,firstjob,145,2025-10-14,169,6,16430.0,False
L036556,U021002,2,year1,145,2025-10-14,193,12,11560.0,False
L036557,U020688,2,year1,145,2025-10-14,169,6,9650.0,False
L036558,U020620,2,year1,145,2025-10-14,193,12,10260.0,False
L036559,U020297,2,firstjob,145,2025-10-14,193,12,11570.0,False
L036560,U020155,2,year2_3,145,2025-10-14,193,12,10190.0,False
L036561,U020625,2,year2_3,145,2025-10-14,193,12,13990.0,False
L036562,U020406,2,year1,145,2025-10-14,193,12,9240.0,False
L036563,U020288,2,year2_3,145,2025-10-14,193,12,9900.0,False
L036564,U020570,2,year1,145,2025-10-14,193,12,9830.0,False
L036565,U020559,2,year1,145,2025-10-14,193,12,12130.0,False
L036566,U020191,2,year2_3,145,2025-10-14,193,12,13170.0,False
L036567,U020421,2,firstjob,145,2025-10-14,193,12,10400.0,False
L036568,U020826,2,year2_3,145,2025-10-14,193,12,11730.0,False
L036569,U020519,2,year2_3,145,2025-10-14,169,6,9230.0,False
L036570,U020195,2,year1,145,2025-10-14,193,12,13270.0,False
L036571,U020154,2,year4,145,2025-10-14,169,6,11320.0,False
L036572,U020241,2,year4,145,2025-10-14,193,12,13260.0,False
L036573,U020939,2,year1,145,2025-10-14,193,12,11010.0,False
L036574,U020110,2,year1,145,2025-10-14,169,6,9350.0,False
L036575,U020470,2,firstjob,145,2025-10-14,169,6,13470.0,False
L036576,U020431,2,year1,145,2025-10-14,193,12,10260.0,False
L036577,U020393,2,year1,145,2025-10-14,169,6,10500.0,False
L036578,U020724,2,year1,145,2025-10-14,193,12,9800.0,False
L036579,U020642,2,firstjob,145,2025-10-14,193,12,9260.0,False
L036580,U020619,2,year2_3,145,2025-10-14,193,12,13510.0,False
L036581,U020568,2,year1,145,2025-10-14,169,6,11240.0,False
L036582,U030594,3,year1,145,2025-10-14,193,12,11510.0,False
L036583,U030336,3,year1,145,2025-10-14,193,12,10860.0,False
L036584,U030611,3,year1,145,2025-10-14,193,12,13080.0,False
L036585,U031623,3,year1,145,2025-10-14,169,6,12260.0,False
L036586,U031000,3,year1,145,2025-10-14,193,12,10660.0,False
L036587,U031167,3,year4,145,2025-10-14,193,12,9030.0,False
L036588,U031676,3,year2_3,145,2025-10-14,169,6,10310.0,False
L036589,U030523,3,firstjob,145,2025-10-14,193,12,15400.0,False
L036590,U030154,3,year1,145,2025-10-14,193,12,11770.0,False
L036591,U031649,3,firstjob,145,2025-10-14,193,12,12890.0,False
L036592,U030139,3,year2_3,145,2025-10-14,169,6,11550.0,False
L036593,U031402,3,year4,145,2025-10-14,193,12,10060.0,False
L036594,U031014,3,year2_3,145,2025-10-14,193,12,12230.0,False
L036595,U030934,3,firstjob,145,2025-10-14,193,12,16790.0,False
L036596,U030880,3,year1,145,2025-10-14,193,12,11020.0,False
L036597,U031692,3,year4,145,2025-10-14,193,12,10510.0,False
L036598,U030674,3,year1,145,2025-10-14,193,12,10480.0,False
L036599,U031646,3,year2_3,145,2025-10-14,193,12,11260.0,False
L036600,U031704,3,firstjob,145,2025-10-14,193,12,10970.0,False
L036601,U030313,3,year1,145,2025-10-14,193,12,10530.0,False
L036602,U031430,3,firstjob,145,2025-10-14,193,12,11440.0,False
L036603,U030741,3,year1,145,2025-10-14,193,12,10700.0,False
L036604,U031611,3,year1,145,2025-10-14,169,6,13960.0,False
L036605,U030200,3,firstjob,145,2025-10-14,169,6,15080.0,False
L036606,U030121,3,year1,145,2025-10-14,169,6,17010.0,False
L036607,U031685,3,year2_3,145,2025-10-14,193,12,10770.0,False
L036608,U031240,3,year4,145,2025-10-14,169,6,10300.0,False
L036609,U030165,3,firstjob,145,2025-10-14,193,12,11080.0,False
L036610,U030840,3,year2_3,145,2025-10-14,169,6,10510.0,False
L036611,U030173,3,year2_3,145,2025-10-14,193,12,10240.0,False
L036612,U030921,3,year1,145,2025-10-14,193,12,13360.0,False
L036613,U031295,3,firstjob,145,2025-10-14,193,12,13900.0,False
L036614,U030710,3,year2_3,145,2025-10-14,193,12,11740.0,False
L036615,U030061,3,year1,145,2025-10-14,193,12,16650.0,False
L036616,U040187,4,year1,145,2025-10-14,193,12,10920.0,False
L036617,U040795,4,year1,145,2025-10-14,169,6,10840.0,False
L036618,U040883,4,year4,145,2025-10-14,193,12,8780.0,False
L036619,U041038,4,year2_3,145,2025-10-14,193,12,12670.0,False
L036620,U040501,4,year1,145,2025-10-14,193,12,10550.0,False
L036621,U040250,4,year4,145,2025-10-14,193,12,10930.0,False
L036622,U040708,4,year2_3,145,2025-10-14,193,12,12180.0,False
L036623,U040602,4,year1,145,2025-10-14,193,12,11550.0,False
L036624,U040210,4,year2_3,145,2025-10-14,169,6,12080.0,False
L036625,U040146,4,year1,145,2025-10-14,169,6,10260.0,False
L036626,U040322,4,year4,145,2025-10-14,193,12,9130.0,False
L036627,U041072,4,year1,145,2025-10-14,193,12,11250.0,False
L036628,U040408,4,year1,145,2025-10-14,193,12,10050.0,False
L036629,U040323,4,year2_3,145,2025-10-14,169,6,10210.0,False
L036630,U040039,4,year1,145,2025-10-14,193,12,9850.0,False
L036631,U040184,4,year4,145,2025-10-14,193,12,12070.0,False
L036632,U040801,4,firstjob,145,2025-10-14,193,12,10570.0,False
L036633,U050590,5,firstjob,145,2025-10-14,169,6,10430.0,False
L036634,U050382,5,year1,145,2025-10-14,193,12,11880.0,False
L036635,U050337,5,year1,145,2025-10-14,193,12,10400.0,False
L036636,U050715,5,year1,145,2025-10-14,193,12,10800.0,False
L036637,U050834,5,year2_3,145,2025-10-14,193,12,10250.0,False
L036638,U050467,5,year1,145,2025-10-14,193,12,9700.0,False
L036639,U050129,5,year1,145,2025-10-14,193,12,13880.0,False
L036640,U050031,5,year2_3,145,2025-10-14,193,12,12530.0,False
L036641,U050187,5,firstjob,145,2025-10-14,193,12,11500.0,False
L036642,U050507,5,year2_3,145,2025-10-14,193,12,13350.0,False
